model_name,target,loss,r2,split,extract_layer,base_target,bin_num,bin_method,800_id,400_id,200_id,MAE,MAD,MADMAE
hk_n2->hk_nh3_50_extract1,hk_nh3,0.6312258839607239,0.3768232938958835,0.5,1,hk_n2,10,quantile,372,155,60,1.6195067143947153,2.160383469599427,1.3339762351074056
hk_n2->hk_nh3_30_extract1,hk_nh3,0.6496443748474121,0.3428196752681549,0.3,1,hk_n2,10,quantile,375,148,56,1.7013837766730362,2.160383469599427,1.2697802219696368
hk_n2->hk_nh3_10_extract1,hk_nh3,0.7026682496070862,0.2831330788210365,0.1,1,hk_n2,10,quantile,357,128,48,1.760729786662291,2.160383469599427,1.2269818378518689
hk_n2->hk_nh3_5_extract1,hk_nh3,0.8055961728096008,0.22977227393177,0.05,1,hk_n2,10,quantile,343,127,44,1.8434461757660703,2.160383469599427,1.171926524354121
hk_n2->hk_nh3_3_extract1,hk_nh3,0.782281756401062,0.17961508430656,0.03,1,hk_n2,10,quantile,293,102,34,1.850749247581431,2.160383469599427,1.1673020926106699
hk_n2->hk_nh3_1_extract1,hk_nh3,0.8841797709465027,0.1278516419562053,0.01,1,hk_n2,10,quantile,304,110,38,2.0544335062324204,2.160383469599427,1.0515713762677603
hk_n2->hk_co2_100_extract2,hk_co2,0.7571617960929871,0.2835573411467116,1.0,2,hk_n2,10,quantile,383,151,48,0.6073461449477016,0.7664751978727791,1.2620071836280118
hk_n2->hk_co2_50_extract2,hk_co2,0.7649064660072327,0.2626131874028964,0.5,2,hk_n2,10,quantile,373,149,48,0.6171695443351645,0.7664751978727791,1.2419199957419345
hk_n2->hk_co2_30_extract2,hk_co2,0.779273509979248,0.2483357771563225,0.3,2,hk_n2,10,quantile,357,145,46,0.6292399367873829,0.7664751978727791,1.2180968706246744
hk_n2->hk_co2_10_extract2,hk_co2,0.8226633667945862,0.2237728598034807,0.1,2,hk_n2,10,quantile,347,149,45,0.6502691624639713,0.7664751978727791,1.1787045151710487
hk_n2->hk_co2_5_extract2,hk_co2,0.8929710388183594,0.1818053148619381,0.05,2,hk_n2,10,quantile,322,120,35,0.6491800297587268,0.7664751978727791,1.1806820338537616
hk_n2->hk_co2_3_extract2,hk_co2,0.7830442786216736,0.1730387044022612,0.03,2,hk_n2,10,quantile,315,130,33,0.6631048324191354,0.7664751978727791,1.1558884212569052
hk_n2->hk_co2_1_extract2,hk_co2,0.930908739566803,0.1143303902049736,0.01,2,hk_n2,10,quantile,229,95,35,0.6915551400031538,0.7664751978727791,1.1083356243571316
hk_n2->hk_h2o_100_extract2,hk_h2o,0.8322778940200806,0.1934206219107189,1.0,2,hk_n2,10,quantile,353,158,64,2.3554114298677606,2.724305765085555,1.1566156683032252
hk_n2->hk_h2o_50_extract2,hk_h2o,0.8441982269287109,0.1818199383127529,0.5,2,hk_n2,10,quantile,356,153,52,2.400886777818838,2.724305765085555,1.1347081379491528
hk_n2->hk_h2o_30_extract2,hk_h2o,0.8092667460441589,0.1959228427992451,0.3,2,hk_n2,10,quantile,344,148,57,2.4256548475564608,2.724305765085555,1.1231217697068268
hk_n2->hk_h2o_10_extract2,hk_h2o,0.8151108026504517,0.1810686084743368,0.1,2,hk_n2,10,quantile,332,153,56,2.4754073861687336,2.724305765085555,1.1005484512599961
hk_n2->hk_h2o_5_extract2,hk_h2o,0.8925541639328003,0.1631155229195907,0.05,2,hk_n2,10,quantile,284,124,48,2.492204403213811,2.724305765085555,1.0931309492802592
hk_n2->hk_h2o_3_extract2,hk_h2o,0.8331745862960815,0.1408869400928984,0.03,2,hk_n2,10,quantile,304,130,54,2.506321113630853,2.724305765085555,1.08697395168926
hk_n2->hk_h2o_1_extract2,hk_h2o,0.9242087602615356,0.1087453273709078,0.01,2,hk_n2,10,quantile,274,120,44,2.636413169448701,2.724305765085555,1.0333379443917865
hk_n2->hk_nh3_100_extract2,hk_nh3,0.7854573130607605,0.2251521365936649,1.0,2,hk_n2,10,quantile,305,128,41,1.8231886939973434,2.160383469599427,1.1849478206574349
hk_n2->hk_nh3_50_extract2,hk_nh3,0.7970257997512817,0.2131375546775746,0.5,2,hk_n2,10,quantile,302,101,38,1.8110991391066975,2.160383469599427,1.192857653648386
hk_n2->hk_nh3_30_extract2,hk_nh3,0.7711801528930664,0.2198739611223358,0.3,2,hk_n2,10,quantile,295,105,38,1.8209336331315225,2.160383469599427,1.1864152708762596
hk_n2->hk_nh3_10_extract2,hk_nh3,0.7888374924659729,0.1952229415404122,0.1,2,hk_n2,10,quantile,282,94,34,1.8697741566390271,2.160383469599427,1.1554248206546924
hk_n2->hk_nh3_5_extract2,hk_nh3,0.8545833230018616,0.1829358485956236,0.05,2,hk_n2,10,quantile,274,86,26,1.8732304639440422,2.160383469599427,1.1532929402881857
hk_n2->hk_nh3_3_extract2,hk_nh3,0.8200193047523499,0.1400391246963617,0.03,2,hk_n2,10,quantile,235,90,32,1.9452958824854585,2.160383469599427,1.1105680575641563
hk_n2->hk_nh3_1_extract2,hk_nh3,0.9128044247627258,0.0996168278937068,0.01,2,hk_n2,10,quantile,229,59,18,1.9601024980572819,2.160383469599427,1.1021788257199048
hk_nh3->hk_co2_100_extract0,hk_co2,0.3236677646636963,0.6937386821784823,1.0,0,hk_nh3,10,quantile,538,222,100,0.3879524617409652,0.7664751978727791,1.9756936054308438
hk_nh3->hk_co2_50_extract0,hk_co2,0.3272262513637543,0.6845466449823157,0.5,0,hk_nh3,10,quantile,532,219,97,0.40465626122546616,0.7664751978727791,1.8941389799618467
hk_nh3->hk_co2_30_extract0,hk_co2,0.3290900588035583,0.682569526998198,0.3,0,hk_nh3,10,quantile,516,222,90,0.39695933750354045,0.7664751978727791,1.9308657725325404
hk_nh3->hk_co2_10_extract0,hk_co2,0.3631521165370941,0.6573465348218042,0.1,0,hk_nh3,10,quantile,510,211,89,0.3901342746946511,0.7664751978727791,1.9646446046625385
hk_nh3->hk_co2_5_extract0,hk_co2,0.3775625228881836,0.6540540501451517,0.05,0,hk_nh3,10,quantile,483,204,82,0.40244239735130544,0.7664751978727791,1.9045587714350514
hk_nh3->hk_co2_3_extract0,hk_co2,0.3656727075576782,0.6138185582140776,0.03,0,hk_nh3,10,quantile,498,199,88,0.42528126014842854,0.7664751978727791,1.8022783265956028
hk_nh3->hk_co2_1_extract0,hk_co2,0.4425930976867676,0.5789154714127404,0.01,0,hk_nh3,10,quantile,463,187,69,0.4500706037600593,0.7664751978727791,1.7030110197585815
hk_nh3->hk_h2o_100_extract0,hk_h2o,0.2192559242248535,0.7875141420010312,1.0,0,hk_nh3,10,quantile,651,290,116,1.32726208302316,2.724305765085555,2.052575598995709
hk_nh3->hk_h2o_50_extract0,hk_h2o,0.2090880572795868,0.7973560437462156,0.5,0,hk_nh3,10,quantile,654,290,119,1.2677255080635879,2.724305765085555,2.1489713252254816
hk_nh3->hk_h2o_30_extract0,hk_h2o,0.2027751803398132,0.7985251405522275,0.3,0,hk_nh3,10,quantile,656,284,114,1.2686511472347728,2.724305765085555,2.1474033827373376
hk_nh3->hk_h2o_10_extract0,hk_h2o,0.2037113904953003,0.7953337502750073,0.1,0,hk_nh3,10,quantile,639,288,112,1.1870680827633935,2.724305765085555,2.294986955376311
hk_nh3->hk_h2o_5_extract0,hk_h2o,0.2136856019496917,0.7996422941556315,0.05,0,hk_nh3,10,quantile,640,278,117,1.2205385466712961,2.724305765085555,2.232052213766944
hk_nh3->hk_h2o_3_extract0,hk_h2o,0.2058855891227722,0.7877046926934015,0.03,0,hk_nh3,10,quantile,630,282,111,1.260432546566802,2.724305765085555,2.161405441731958
hk_nh3->hk_h2o_1_extract0,hk_h2o,0.2362890690565109,0.7721360746154153,0.01,0,hk_nh3,10,quantile,635,275,112,1.2642564221501604,2.724305765085555,2.1548680452437354
hk_nh3->hk_n2_100_extract0,hk_n2,0.2070930302143097,0.7923169426924226,1.0,0,hk_nh3,10,quantile,650,292,136,0.12881616492090125,0.29849026706545106,2.3171802021022527
hk_nh3->hk_n2_50_extract0,hk_n2,0.2081657797098159,0.7898182999381339,0.5,0,hk_nh3,10,quantile,643,280,135,0.1286117734313066,0.29849026706545106,2.3208626947740445
hk_nh3->hk_n2_30_extract0,hk_n2,0.2214570939540863,0.7779747170799542,0.3,0,hk_nh3,10,quantile,633,282,134,0.1310013539261596,0.29849026706545106,2.27852810768428
hk_nh3->hk_n2_10_extract0,hk_n2,0.2358375042676925,0.7560107189370144,0.1,0,hk_nh3,10,quantile,613,254,118,0.13613367582108454,0.29849026706545106,2.1926262202582834
hk_nh3->hk_n2_5_extract0,hk_n2,0.2666504383087158,0.7391118621649027,0.05,0,hk_nh3,10,quantile,607,264,122,0.1404285968298859,0.29849026706545106,2.125566115476037
hk_nh3->hk_n2_3_extract0,hk_n2,0.3063192069530487,0.7067992896810971,0.03,0,hk_nh3,10,quantile,599,260,110,0.15060721154389367,0.29849026706545106,1.9819121807355
hk_nh3->hk_n2_1_extract0,hk_n2,0.32618048787117,0.6819224535500004,0.01,0,hk_nh3,10,quantile,583,246,104,0.15852530943742074,0.29849026706545106,1.8829186842450714
hk_nh3->hk_co2_100_extract1,hk_co2,0.3830078840255737,0.6375897218589923,1.0,1,hk_nh3,10,quantile,476,202,91,0.42492601123035945,0.7664751978727791,1.8037850769678117
hk_nh3->hk_co2_50_extract1,hk_co2,0.3947089910507202,0.6194916674980089,0.5,1,hk_nh3,10,quantile,465,198,86,0.438900272702381,0.7664751978727791,1.7463538884436445
hk_nh3->hk_co2_30_extract1,hk_co2,0.4108456969261169,0.6037104011937712,0.3,1,hk_nh3,10,quantile,456,199,84,0.4513963491123098,0.7664751978727791,1.6980092979929617
hk_nh3->hk_co2_10_extract1,hk_co2,0.447463721036911,0.5777939224574757,0.1,1,hk_nh3,10,quantile,436,188,82,0.4534338141320286,0.7664751978727791,1.6903794423448106
hk_nh3->hk_co2_5_extract1,hk_co2,0.4694728851318359,0.5698399411640392,0.05,1,hk_nh3,10,quantile,434,190,79,0.4781489705570861,0.7664751978727791,1.6030050153193203
hk_nh3->hk_co2_3_extract1,hk_co2,0.4424369931221008,0.5327489717367833,0.03,1,hk_nh3,10,quantile,426,185,80,0.48027802781944,0.7664751978727791,1.5958989449355667
hk_nh3->hk_co2_1_extract1,hk_co2,0.4831474423408508,0.540331872352752,0.01,1,hk_nh3,10,quantile,421,182,78,0.4810137527255955,0.7664751978727791,1.5934579698182374
hk_nh3->hk_h2o_100_extract1,hk_h2o,0.2137577980756759,0.792842510630885,1.0,1,hk_nh3,10,quantile,635,285,113,1.229387768565687,2.724305765085555,2.2159857408244528
hk_nh3->hk_h2o_50_extract1,hk_h2o,0.215531125664711,0.791111578623056,0.5,1,hk_nh3,10,quantile,623,283,112,1.2348590603999654,2.724305765085555,2.2061673695807555
hk_nh3->hk_h2o_30_extract1,hk_h2o,0.2195914387702942,0.7818166575354153,0.3,1,hk_nh3,10,quantile,608,278,111,1.2489050289950268,2.724305765085555,2.181355428825328
hk_nh3->hk_h2o_10_extract1,hk_h2o,0.2286986708641052,0.7702292968992722,0.1,1,hk_nh3,10,quantile,606,266,110,1.2765312411695569,2.724305765085555,2.1341473496485275
hk_nh3->hk_h2o_5_extract1,hk_h2o,0.2632945477962494,0.7531276429477304,0.05,1,hk_nh3,10,quantile,601,263,105,1.3207957774288628,2.724305765085555,2.0626245265478103
hk_nh3->hk_h2o_3_extract1,hk_h2o,0.2479572147130966,0.7443231739844369,0.03,1,hk_nh3,10,quantile,599,254,106,1.302724745893741,2.724305765085555,2.0912366742650086
hk_nh3->hk_h2o_1_extract1,hk_h2o,0.2926042377948761,0.7178288989286048,0.01,1,hk_nh3,10,quantile,592,225,99,1.3769388799458766,2.724305765085555,1.9785233787520327
hk_nh3->hk_n2_100_extract1,hk_n2,0.3760102689266205,0.6229184753468642,1.0,1,hk_nh3,10,quantile,544,210,84,0.1746473863669514,0.29849026706545106,1.7091023992669065
hk_nh3->hk_n2_50_extract1,hk_n2,0.3871924579143524,0.6090580065037013,0.5,1,hk_nh3,10,quantile,551,242,106,0.17960935279860307,0.29849026706545106,1.6618859898690788
hk_nh3->hk_n2_30_extract1,hk_n2,0.4114372134208679,0.5875071920102881,0.3,1,hk_nh3,10,quantile,550,239,101,0.1852425835667229,0.29849026706545106,1.6113480028091771
hk_nh3->hk_n2_10_extract1,hk_n2,0.4682013392448425,0.5156154780978713,0.1,1,hk_nh3,10,quantile,527,220,88,0.2020451080731472,0.29849026706545106,1.477344687590196
hk_nh3->hk_n2_5_extract1,hk_n2,0.5320154428482056,0.4794814494319491,0.05,1,hk_nh3,10,quantile,509,205,70,0.2092134882586014,0.29849026706545106,1.4267257314523516
hk_nh3->hk_n2_3_extract1,hk_n2,0.595238983631134,0.4302527219917402,0.03,1,hk_nh3,10,quantile,445,152,45,0.21958404560347944,0.29849026706545106,1.359344055462294
hk_nh3->hk_n2_1_extract1,hk_n2,0.695244312286377,0.3220270258857847,0.01,1,hk_nh3,10,quantile,439,166,57,0.24240063262881448,0.29849026706545106,1.2313922774390034
hk_nh3->hk_co2_100_extract2,hk_co2,0.5035625100135803,0.5235184242592414,1.0,2,hk_nh3,10,quantile,444,183,80,0.5262714250578524,0.7664751978727791,1.4564256415565815
hk_nh3->hk_co2_50_extract2,hk_co2,0.4888707399368286,0.5287176005166001,0.5,2,hk_nh3,10,quantile,444,181,80,0.5144051263489614,0.7664751978727791,1.4900224718072088
hk_nh3->hk_co2_30_extract2,hk_co2,0.4991653263568878,0.5185198506577493,0.3,2,hk_nh3,10,quantile,426,179,79,0.5226026943400162,0.7664751978727791,1.4666499162250672
hk_nh3->hk_co2_10_extract2,hk_co2,0.4914464652538299,0.5362938907473671,0.1,2,hk_nh3,10,quantile,421,179,80,0.4817563217819559,0.7664751978727791,1.591001847236138
hk_nh3->hk_co2_5_extract2,hk_co2,0.5069854259490967,0.5354687156221816,0.05,2,hk_nh3,10,quantile,414,179,80,0.4925820771953015,0.7664751978727791,1.556035498158986
hk_nh3->hk_co2_3_extract2,hk_co2,0.4404911994934082,0.5348039310796414,0.03,2,hk_nh3,10,quantile,437,178,78,0.4921882202201686,0.7664751978727791,1.557280662934019
hk_nh3->hk_co2_1_extract2,hk_co2,0.5023224949836731,0.5220888146153493,0.01,2,hk_nh3,10,quantile,424,177,78,0.5058249376265722,0.7664751978727791,1.515297370408877
hk_nh3->hk_h2o_100_extract2,hk_h2o,0.3160589635372162,0.6936999600903448,1.0,2,hk_nh3,10,quantile,591,237,93,1.487560778886568,2.724305765085555,1.831391230363498
hk_nh3->hk_h2o_50_extract2,hk_h2o,0.3167148530483246,0.6930461613924896,0.5,2,hk_nh3,10,quantile,595,258,98,1.4948464449611196,2.724305765085555,1.8224652935214447
hk_nh3->hk_h2o_30_extract2,hk_h2o,0.3042879104614258,0.6976632208244535,0.3,2,hk_nh3,10,quantile,583,239,90,1.5026975050898252,2.724305765085555,1.8129435604025357
hk_nh3->hk_h2o_10_extract2,hk_h2o,0.2798558175563812,0.7188324495101468,0.1,2,hk_nh3,10,quantile,592,227,87,1.4376637160978005,2.724305765085555,1.8949534126659615
hk_nh3->hk_h2o_5_extract2,hk_h2o,0.3152132928371429,0.7044470040340982,0.05,2,hk_nh3,10,quantile,588,223,88,1.5000526551063351,2.724305765085555,1.8161400906906402
hk_nh3->hk_h2o_3_extract2,hk_h2o,0.2760542631149292,0.7153516965471235,0.03,2,hk_nh3,10,quantile,587,217,87,1.3544887668401429,2.724305765085555,2.01131661759073
hk_nh3->hk_h2o_1_extract2,hk_h2o,0.2894340753555298,0.7208861498672674,0.01,2,hk_nh3,10,quantile,586,218,88,1.3846668540393046,2.724305765085555,1.96748102775646
hk_nh3->hk_n2_100_extract2,hk_n2,0.716237485408783,0.281722105664809,1.0,2,hk_nh3,10,quantile,422,144,43,0.24730692446610142,0.29849026706545106,1.206962836604138
hk_nh3->hk_n2_50_extract2,hk_n2,0.6983525156974792,0.2948844433682523,0.5,2,hk_nh3,10,quantile,467,158,49,0.24946610179009238,0.29849026706545106,1.1965163399899879
hk_nh3->hk_n2_30_extract2,hk_n2,0.7438369393348694,0.2542548234337046,0.3,2,hk_nh3,10,quantile,429,152,47,0.2514601621679814,0.29849026706545106,1.1870280544321468
hk_nh3->hk_n2_10_extract2,hk_n2,0.7065268754959106,0.2690522257465374,0.1,2,hk_nh3,10,quantile,406,134,47,0.25095552076851907,0.29849026706545106,1.1894150252258366
hk_nh3->hk_n2_5_extract2,hk_n2,0.7620348334312439,0.2544327259927122,0.05,2,hk_nh3,10,quantile,385,120,38,0.2542130177986803,0.29849026706545106,1.174173807660139
hk_nh3->hk_n2_3_extract2,hk_n2,0.7981855273246765,0.2359975145767363,0.03,2,hk_nh3,10,quantile,280,90,25,0.2600812841924256,0.29849026706545106,1.147680687567691
hk_nh3->hk_n2_1_extract2,hk_n2,0.824554443359375,0.1959287384059913,0.01,2,hk_nh3,10,quantile,294,103,38,0.26467232206430036,0.29849026706545106,1.1277728805845246
hk_co2_100,hk_co2,0.2507157623767853,0.7576062635922393,1.0,,,10,equal,562,247,106,0.3128976644417359,0.7664751978727791,2.4496034485917457
hk_co2_50,hk_co2,0.2651989459991455,0.7400196911627233,0.5,,,10,equal,556,230,98,0.33006424201169243,0.7664751978727791,2.322200045667555
hk_co2_30,hk_co2,0.2858344614505768,0.7193964897920158,0.3,,,10,equal,541,237,102,0.34494863410727283,0.7664751978727791,2.2219980660495064
hk_co2_10,hk_co2,0.3321162760257721,0.6614442501158666,0.1,,,10,equal,529,211,92,0.3565785422439563,0.7664751978727791,2.1495269823285903
hk_co2_5,hk_co2,0.362263947725296,0.6035805166260404,0.05,,,10,equal,494,197,78,0.4126137347405066,0.7664751978727791,1.8576095106354529
hk_co2_3,hk_co2,0.3845211863517761,0.5387522365103102,0.03,,,10,equal,494,199,68,0.42078654488090567,0.7664751978727791,1.8215297214166222
hk_co2_1,hk_co2,0.4555185437202453,0.2587815808818449,0.01,,,10,equal,375,138,42,0.5587524962255054,0.7664751978727791,1.3717615635732918
hk_h2o_100,hk_h2o,0.1792911291122436,0.823988112022339,1.0,,,10,equal,647,292,126,1.122747494771603,2.724305765085555,2.426463454848102
hk_h2o_50,hk_h2o,0.1960894167423248,0.8065751988897387,0.5,,,10,equal,635,287,115,1.1415461280379606,2.724305765085555,2.386505195167165
hk_h2o_30,hk_h2o,0.2023640125989914,0.799480951975571,0.3,,,10,equal,628,289,114,1.1944241426167779,2.724305765085555,2.2808528962894785
hk_h2o_10,hk_h2o,0.2200196981430053,0.7791557056522057,0.1,,,10,equal,617,279,111,1.2619860621979024,2.724305765085555,2.158744733155646
hk_h2o_5,hk_h2o,0.2515976428985595,0.7367661682457405,0.05,,,10,equal,613,277,113,1.3524202055849244,2.724305765085555,2.0143929777411804
hk_h2o_3,hk_h2o,0.2882443964481354,0.6935954744833221,0.03,,,10,equal,598,260,101,1.449637873427857,2.724305765085555,1.8793009033653214
hk_h2o_1,hk_h2o,0.3290503919124603,0.5705397858928042,0.01,,,10,equal,548,252,74,1.7069986048159624,2.724305765085555,1.5959625024879691
hk_n2_100,hk_n2,0.093075156211853,0.905905910105199,1.0,,,10,equal,706,332,159,0.07669174021167008,0.29849026706545106,3.8920784199395464
hk_n2_50,hk_n2,0.1023442596197128,0.8949288966754698,0.5,,,10,equal,700,323,156,0.08205441694284933,0.29849026706545106,3.637711145682123
hk_n2_30,hk_n2,0.1238572672009468,0.8724195636926246,0.3,,,10,equal,686,313,150,0.09328775565985782,0.29849026706545106,3.1996725074381107
hk_n2_10,hk_n2,0.1331319361925125,0.8533684940313634,0.1,,,10,equal,661,289,139,0.09863990296462873,0.29849026706545106,3.0260600233202446
hk_n2_5,hk_n2,0.1566918343305587,0.8107818041701214,0.05,,,10,equal,623,276,124,0.11101902364701555,0.29849026706545106,2.6886407145364513
hk_n2_3,hk_n2,0.1544064432382583,0.7907440930856159,0.03,,,10,equal,608,268,129,0.12363010821929594,0.29849026706545106,2.4143816693583005
hk_n2_1,hk_n2,0.5093288421630859,-0.0215755706906008,0.01,,,10,equal,569,241,108,0.18929144557266414,0.29849026706545106,1.5768819671825491
hk_nh3_100,hk_nh3,0.176891341805458,0.82334135056786,1.0,,,10,equal,613,266,119,0.8048090966475685,2.160383469599427,2.684342757305431
hk_nh3_50,hk_nh3,0.1903879344463348,0.8090588791496518,0.5,,,10,equal,594,267,111,0.8415133136168063,2.160383469599427,2.5672600000992793
hk_nh3_30,hk_nh3,0.2002895325422287,0.7985125031002452,0.3,,,10,equal,590,259,111,0.8509326026391837,2.160383469599427,2.5388420456555036
hk_nh3_10,hk_nh3,0.2278280854225158,0.7671447792468156,0.1,,,10,equal,578,243,101,0.8995277595699069,2.160383469599427,2.401686269951664
hk_nh3_5,hk_nh3,0.2662703990936279,0.7221542585223646,0.05,,,10,equal,537,240,94,0.9742975347038443,2.160383469599427,2.2173754860789168
hk_nh3_3,hk_nh3,0.263594776391983,0.7164704317346666,0.03,,,10,equal,561,240,93,1.0224130214103528,2.160383469599427,2.113024212680035
hk_nh3_1,hk_nh3,0.3186893165111542,0.6162889276376801,0.01,,,10,equal,517,204,79,1.2142799042836074,2.160383469599427,1.7791478406076358
hk_co2->hk_h2o_100_extract0,hk_h2o,0.2143307030200958,0.7895893392405331,1.0,0,hk_co2,10,equal,643,283,120,1.2923176176424855,2.724305765085555,2.1080775560851506
hk_co2->hk_h2o_50_extract0,hk_h2o,0.216386467218399,0.7865540285864558,0.5,0,hk_co2,10,equal,637,281,120,1.2699099578866908,2.724305765085555,2.145274748155518
hk_co2->hk_h2o_30_extract0,hk_h2o,0.2208552807569503,0.781158306360861,0.3,0,hk_co2,10,equal,634,282,118,1.2743961691654915,2.724305765085555,2.1377228141461715
hk_co2->hk_h2o_10_extract0,hk_h2o,0.2466255128383636,0.7524501334932516,0.1,0,hk_co2,10,equal,629,278,117,1.3767721927596384,2.724305765085555,1.9787629205561488
hk_co2->hk_h2o_5_extract0,hk_h2o,0.2646144032478332,0.7231473916170736,0.05,0,hk_co2,10,equal,610,268,116,1.426076867813565,2.724305765085555,1.9103498742409384
hk_co2->hk_h2o_3_extract0,hk_h2o,0.29285928606987,0.6886896366631239,0.03,0,hk_co2,10,equal,567,266,118,1.5042899297898265,2.724305765085555,1.8110243983792302
hk_co2->hk_h2o_1_extract0,hk_h2o,0.250364750623703,0.6732364848492114,0.01,0,hk_co2,10,equal,565,258,104,1.530521132862837,2.724305765085555,1.7799857228954077
hk_co2->hk_n2_100_extract0,hk_n2,0.1942697316408157,0.8036034722046244,1.0,0,hk_co2,10,equal,644,295,140,0.12432365951013866,0.29849026706545106,2.400912812907579
hk_co2->hk_n2_50_extract0,hk_n2,0.1999379247426986,0.7947348450222358,0.5,0,hk_co2,10,equal,636,293,139,0.12707271847664792,0.29849026706545106,2.3489720739727815
hk_co2->hk_n2_30_extract0,hk_n2,0.1953298449516296,0.7987985943480699,0.3,0,hk_co2,10,equal,624,276,136,0.12542146580405547,0.29849026706545106,2.3798977722982366
hk_co2->hk_n2_10_extract0,hk_n2,0.2081616371870041,0.770730917133742,0.1,0,hk_co2,10,equal,614,277,129,0.13238792857142376,0.29849026706545106,2.2546637770256712
hk_co2->hk_n2_5_extract0,hk_n2,0.2241080403327942,0.7293711700548481,0.05,0,hk_co2,10,equal,592,266,124,0.14400320883558568,0.29849026706545106,2.0728028873735
hk_co2->hk_n2_3_extract0,hk_n2,0.2256505191326141,0.6941922192810914,0.03,0,hk_co2,10,equal,590,253,126,0.15376700880938451,0.29849026706545106,1.941185364641326
hk_co2->hk_n2_1_extract0,hk_n2,0.1967710703611374,0.6053306876488806,0.01,0,hk_co2,10,equal,562,252,114,0.1780375839206125,0.29849026706545106,1.6765576149278052
hk_co2->hk_nh3_100_extract0,hk_nh3,0.2212487161159515,0.7790423022314164,1.0,0,hk_co2,10,equal,603,257,107,0.9911978796242119,2.160383469599427,2.1795682920735087
hk_co2->hk_nh3_50_extract0,hk_nh3,0.2155484110116958,0.7838253111219333,0.5,0,hk_co2,10,equal,601,263,107,0.9673159827740191,2.160383469599427,2.233379276339454
hk_co2->hk_nh3_30_extract0,hk_nh3,0.2250047475099563,0.7736493851703025,0.3,0,hk_co2,10,equal,603,243,105,0.9119001942246663,2.160383469599427,2.3691007889698614
hk_co2->hk_nh3_10_extract0,hk_nh3,0.247637391090393,0.7468983300263219,0.1,0,hk_co2,10,equal,567,239,100,0.9805512728323343,2.160383469599427,2.2032335579547335
hk_co2->hk_nh3_5_extract0,hk_nh3,0.2681777477264404,0.7201640273253863,0.05,0,hk_co2,10,equal,554,246,101,1.0636700656089624,2.160383469599427,2.0310654021861416
hk_co2->hk_nh3_3_extract0,hk_nh3,0.273342490196228,0.7059853921502259,0.03,0,hk_co2,10,equal,553,248,107,1.0926236383777077,2.160383469599427,1.9772439417539003
hk_co2->hk_nh3_1_extract0,hk_nh3,0.2728593945503235,0.6714693443358906,0.01,0,hk_co2,10,equal,494,240,106,1.1888509444613358,2.160383469599427,1.8172029720498637
hk_co2->hk_h2o_100_extract1,hk_h2o,0.3241625130176544,0.6817663417636075,1.0,1,hk_co2,10,equal,559,247,118,1.5249311190836792,2.724305765085555,1.7865107026752605
hk_co2->hk_h2o_50_extract1,hk_h2o,0.3490921556949615,0.6556518039877032,0.5,1,hk_co2,10,equal,546,237,112,1.5672993018147798,2.724305765085555,1.7382166647628021
hk_co2->hk_h2o_30_extract1,hk_h2o,0.3647248148918152,0.63860036285403,0.3,1,hk_co2,10,equal,536,221,105,1.6049831365529525,2.724305765085555,1.6974046038493522
hk_co2->hk_h2o_10_extract1,hk_h2o,0.4145851731300354,0.5838609301092041,0.1,1,hk_co2,10,equal,499,208,97,1.7408802458637898,2.724305765085555,1.5649013029806709
hk_co2->hk_h2o_5_extract1,hk_h2o,0.4208061695098877,0.5597320122522207,0.05,1,hk_co2,10,equal,480,199,90,1.8139656489542073,2.724305765085555,1.5018508022222912
hk_co2->hk_h2o_3_extract1,hk_h2o,0.4308406710624695,0.542015007586662,0.03,1,hk_co2,10,equal,460,197,88,1.8103893368764095,2.724305765085555,1.5048176155224098
hk_co2->hk_h2o_1_extract1,hk_h2o,0.3980734944343567,0.4804544909480758,0.01,1,hk_co2,10,equal,441,181,70,1.8764009581829457,2.724305765085555,1.4518782636541054
hk_co2->hk_n2_100_extract1,hk_n2,0.4074896574020386,0.5880491821405711,1.0,1,hk_co2,10,equal,540,250,111,0.18689228659251672,0.29849026706545106,1.5971245924999176
hk_co2->hk_n2_50_extract1,hk_n2,0.3675471544265747,0.6226597114061359,0.5,1,hk_co2,10,equal,536,236,109,0.17413861855946444,0.29849026706545106,1.7140957562123034
hk_co2->hk_n2_30_extract1,hk_n2,0.386255532503128,0.6021335531352903,0.3,1,hk_co2,10,equal,526,234,109,0.17944945994927686,0.29849026706545106,1.6633667615930539
hk_co2->hk_n2_10_extract1,hk_n2,0.4279087483882904,0.5287013302933514,0.1,1,hk_co2,10,equal,493,225,96,0.197098774653411,0.29849026706545106,1.5144196994138206
hk_co2->hk_n2_5_extract1,hk_n2,0.4377975463867187,0.4713233255198198,0.05,1,hk_co2,10,equal,450,200,81,0.2095168415043006,0.29849026706545106,1.4246600174111739
hk_co2->hk_n2_3_extract1,hk_n2,0.4174367785453796,0.4342779269641731,0.03,1,hk_co2,10,equal,409,175,69,0.21393658601169835,0.29849026706545106,1.3952277758098337
hk_co2->hk_n2_1_extract1,hk_n2,0.3168565928936004,0.3644714934057713,0.01,1,hk_co2,10,equal,364,157,49,0.22882271510461738,0.29849026706545106,1.3044608221215355
hk_co2->hk_nh3_100_extract1,hk_nh3,0.3037253022193908,0.6966741975867541,1.0,1,hk_co2,10,equal,507,225,103,1.0972181549594657,2.160383469599427,1.9689643849169058
